Country/Region,Date,Confirmed_Cases,Recoveries,Deaths,Online_School,Social_Distancing,Travel_Ban,Army_Deployed
India,1/22/20,0,0,0,0,0,0,0
India,1/23/20,0,0,0,0,0,0,0
India,1/24/20,0,0,0,0,0,0,0
India,1/25/20,0,0,0,0,0,0,0
India,1/26/20,0,0,0,0,0,0,0
India,1/27/20,0,0,0,0,0,0,0
India,1/28/20,0,0,0,0,0,0,0
India,1/29/20,0,0,0,0,0,0,0
India,1/30/20,1,0,0,0,0,0,0
India,1/31/20,0,0,0,0,0,0,0
India,2/1/20,0,0,0,0,0,0,0
India,2/2/20,1,0,0,0,0,0,0
India,2/3/20,1,0,0,0,0,0,0
India,2/4/20,0,0,0,0,0,0,0
India,2/5/20,0,0,0,0,0,0,0
India,2/6/20,0,0,0,0,0,0,0
India,2/7/20,0,0,0,0,0,0,0
India,2/8/20,0,0,0,0,0,0,0
India,2/9/20,0,0,0,0,0,0,0
India,2/10/20,0,0,0,0,0,0,0
India,2/11/20,0,0,0,0,0,0,0
India,2/12/20,0,0,0,0,0,0,0
India,2/13/20,0,0,0,0,0,0,0
India,2/14/20,0,0,0,0,0,0,0
India,2/15/20,0,0,0,0,0,0,0
India,2/16/20,0,3,0,0,0,0,0
India,2/17/20,0,0,0,0,0,0,0
India,2/18/20,0,0,0,0,0,0,0
India,2/19/20,0,0,0,0,0,0,0
India,2/20/20,0,0,0,0,0,0,0
India,2/21/20,0,0,0,0,0,0,0
India,2/22/20,0,0,0,0,0,0,0
India,2/23/20,0,0,0,0,0,0,0
India,2/24/20,0,0,0,0,0,0,0
India,2/25/20,0,0,0,0,0,0,0
India,2/26/20,0,0,0,0,0,0,0
India,2/27/20,0,0,0,0,0,0,0
India,2/28/20,0,0,0,0,0,0,0
India,2/29/20,0,0,0,0,0,1,0
India,3/1/20,0,0,0,0,0,1,0
India,3/2/20,2,0,0,0,0,1,0
India,3/3/20,0,0,0,0,0,1,0
India,3/4/20,23,0,0,0,0,1,0
India,3/5/20,2,0,0,0,0,1,0
India,3/6/20,1,0,0,0,0,1,0
India,3/7/20,3,0,0,0,0,1,0
India,3/8/20,5,0,0,0,0,1,0
India,3/9/20,4,0,0,0,0,1,0
India,3/10/20,13,1,0,0,0,1,0
India,3/11/20,6,0,1,0,0,1,0
India,3/12/20,11,0,0,0,0,1,0
India,3/13/20,9,0,1,0,0,1,0
India,3/14/20,20,0,0,0,0,1,0
India,3/15/20,11,9,0,0,0,1,0
India,3/16/20,6,0,0,0,0,1,0
India,3/17/20,23,1,1,0,0,1,0
India,3/18/20,14,0,0,0,0,1,0
India,3/19/20,38,1,1,0,0,1,0
India,3/20/20,50,5,1,0,0,1,0
India,3/21/20,86,3,-1,0,0,1,0
India,3/22/20,66,4,3,0,0,1,0
India,3/23/20,103,0,3,0,0,1,0
India,3/24/20,37,13,0,0,0,1,0
India,3/25/20,121,3,2,0,0,1,0
India,3/26/20,70,2,8,0,0,1,0
India,3/27/20,160,28,0,0,0,1,0
India,3/28/20,100,11,4,0,0,1,0
India,3/29/20,37,11,3,0,0,1,0
India,3/30/20,227,7,5,0,0,1,0
India,3/31/20,146,21,3,0,0,1,0
India,4/1/20,601,25,23,0,0,1,0
India,4/2/20,545,43,14,0,0,1,0
India,4/3/20,24,1,0,0,0,1,0
India,4/4/20,515,37,14,0,0,1,0
India,4/5/20,506,0,13,0,0,1,0
India,4/6/20,1190,146,37,0,0,1,0
India,4/7/20,533,46,14,0,0,1,0
India,4/8/20,605,85,28,0,0,1,0
India,4/9/20,809,114,48,0,0,1,0
India,4/10/20,873,154,20,0,0,1,0
India,4/11/20,848,195,42,0,0,1,0
